CNPJ,Nome,Gestor,Segmento,MesBase,PL_Carteira,Disponibilidades,TitulosPublicos,Compromissadas,ParcelaAberta,ParcelaConfid,CotasNaoIdentificadas,CaixaDireto,CaixaIndiretoConfirmado,CaixaIndiretoCandidato,CaixaPotencialTotal,PctPL,ClasseFundoCaixa,PLDiario,DataPLDiario,CaixaEstimadoAtual,FluxoLiquidoPosterior,Cobertura,NivelConfianca,Feeder,CompradorDireto,NoConsolidado,CaixaConsolidado,Justificativa
"20468456000198","TFO CIC DE CLASSES DE INVESTIMENTO TÍTULOS PÚBLICOS RENDA FIXA REFERENCIADO DI - RESP LIMITADA","","(fora das listas)",202605,577752082.39,11000,0,0,11000,0,0,11000,577863789.77,0,577874789.77,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"50821045000103","GALAPAGOS PINZON FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA","","(fora das listas)",202605,599623353.57,0,449485034,101638368,0,551123402,48535582,551123402,0,0,551123402,0.9191,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | cotas confidenciais nao identificadas: R$ 48.535.582 (nao viram caixa)"
"32385410000194","BNY MELLON ARX LIQUIDEZ J FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI RESP LTDA","","(fora das listas)",202605,483071137.68,18435.15,330118621.79,152979470.2,483116527.14,0,0,483116527.14,0,0,483116527.14,1.0001,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"57357581000130","XP CASH M2 FUNDO DE INVESTIMENTO EM RENDA FIXA SIMPLES RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,467689886.83,3508.18,321486760.65,146278111.35,467768380.18,0,0,467768380.18,0,0,467768380.18,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"30057274000188","STRATEGY MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,78471707.6,1007,412268988,0,0,412269995,0,412269995,37716995.07,0,449986990.07,5.7344,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"66573837000138","SAFRA INFRA CONCEITO PÓS FIF INV EM INFRAESTRUTURA CLASSE DE INV EM INFRA RENDA FIXA RESP LIMITADA","","(fora das listas)",202605,440808298.07,6046.93,440804861.83,0,440810908.76,0,0,440810908.76,0,0,440810908.76,1,"fundo caixa confirmado (provisorio: 1 mes)",,,,,1,medio,sim,nao,nao,0,"feeder: no universo de captacao, fora do consolidado de compra direta | fundo-caixa fora das listas: incluido so como cota de fundo curado"
"54891935000134","XP CASH S1 CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADO DI - RESP LIMITADA","","(fora das listas)",202605,839592972,255271,409548952,0,0,409804223,429958289,409804223,0,0,409804223,0.4881,"nao classificado",,,,,1,medio,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | cotas confidenciais nao identificadas: R$ 429.958.289 (nao viram caixa)"
"36671831000132","DAYCOVAL TITULOS PUBLICOS III FUNDO DE INVESTIMENTO FINANCEIRO","","(fora das listas)",202605,404223102.44,788,369008065.16,37016463.72,406025316.88,0,0,406025316.88,0,0,406025316.88,1.0045,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"29722350000143","ALBA CASH ENHANCED FIF - CLASSE DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO - RESP  LIMITADA","","(fora das listas)",202605,336656193.73,500,291129984,45549847,0,336680331,0,336680331,0,0,336680331,1.0001,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"52818575000110","TB PORTO SELIC SIMPLES FUNDO DE INVESTIMENTO RENDA FIXA","","(fora das listas)",202605,315610889.57,0,249916033,65703641,0,315619674,0,315619674,0,0,315619674,1,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"31611503000127","UBS PREV MASTER SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO  RENDA FIXAREFERENCIADO DI RESP LIMITADA","","(fora das listas)",202605,315245135.1,15485.2,286065635.29,29170817.2,315251937.69,0,0,315251937.69,0,0,315251937.69,1,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"11419792000150","ITAÚ CUSTÓDIA RENDA FIXA CURTO PRAZO CAIXA FIF RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,314881700.71,10000810.23,0,304997383.96,314998194.19,0,0,314998194.19,0,0,314998194.19,1.0004,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"17408524000119","BTGP ACCESS SPX NIMITZ FI FINANCEIRO EM QUOTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO","","(fora das listas)",202605,325166353.75,0,0,3444007.81,3444007.81,0,0,3444007.81,310783776.19,0,314227784,0.9664,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"61162047000146","KINEA ESTRATÉGIA III FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,385642300.77,21893.93,311357420.62,944836.7,312324151.25,0,0,312324151.25,0,0,312324151.25,0.8099,"candidato a fundo caixa",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"45063855000108","SAFRA SOBERANO T FIF CLASSE DE INVESTIMENTO RENDA FIXA REFERENCIADA CDI RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,302730664.39,1000000.01,235203677.15,66510509.44,302714186.6,0,0,302714186.6,0,0,302714186.6,0.9999,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"14504578000190","SANTANDER FIXA IMA-B PREMIUM RENDA FIXA LONGO PRAZO - CIC FIF RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,298776638.53,5000,0,0,5000,0,0,5000,298951396.37,0,298956396.37,1.0006,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"17906107000104","BNY MELLON ARX OVER FIF RENDA FIXA CURTO PRAZO - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,279636891.87,86510.99,0,279599269.42,279685780.41,0,0,279685780.41,0,0,279685780.41,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"61343169000139","ABSOLUTE VERTEX PREV C1 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","","(fora das listas)",202605,328397036.45,0,236397634,32687434,0,269085068,58540416,269085068,0,0,269085068,0.8194,"candidato a fundo caixa",,,,,1,medio,nao,sim,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | cotas confidenciais nao identificadas: R$ 58.540.416 (nao viram caixa)"
"58016115000154","DAYCOVAL TÍTULOS PÚBLICOS VII REFERENCIADO DI FIF RF LONGO PRAZO - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,263344485.28,1000,257543366.91,5846704.34,263391071.25,0,0,263391071.25,0,0,263391071.25,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"35020190000193","DIRECIONAL NTNB FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","","(fora das listas)",202605,44173461.18,11286,199806748,0,0,199818034,0,199818034,0,0,199818034,4.5235,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"31457455000164","NIMITZ SPX FUNDO DE INVESTIMENTO FINANCEIRO DA CIC MULTIMERCADO RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,202368292.05,42250.65,0,0,42250.65,0,0,42250.65,195126031.75,0,195168282.4,0.9644,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"32742636000103","BRAM INDEX IMA-B5 FI FINANCEIRO - CI RF - RESP LIMITADA","","(fora das listas)",202605,226582353.54,10000,181758171.2,5235988.56,187004159.76,0,0,187004159.76,0,0,187004159.76,0.8253,"candidato a fundo caixa",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"34774662000130","ACE CAPITAL FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,122437305,83349.34,0,0,83349.34,0,0,83349.34,186493593.73,0,186576943.07,1.5239,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"44162109000109","XP CASH I FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,175848403.48,15181.23,87745464.78,88120886.85,175881532.86,0,0,175881532.86,0,0,175881532.86,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"42536254000179","KINEA PREV III FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,204619510.52,2712.64,163605780.81,4950880.15,168559373.6,0,0,168559373.6,0,0,168559373.6,0.8238,"candidato a fundo caixa",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"44933162000158","STONEX ÁGATA CASH FIF - CI RENDA FIXA - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,152272116.23,1000,139640110.06,0,139641110.06,0,0,139641110.06,12109141.97,0,151750252.03,0.9966,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"66659340000137","SAFRA INFRA CONCEITO PÓS II FIF INV EM INFRAESTRUTURA CLASSE DE INV EM INFRA RF RESP LIMITADA","","(fora das listas)",202605,140397575.02,13847.16,140384559.34,0,140398406.5,0,0,140398406.5,0,0,140398406.5,1,"fundo caixa confirmado (provisorio: 1 mes)",,,,,1,medio,sim,nao,nao,0,"feeder: no universo de captacao, fora do consolidado de compra direta | fundo-caixa fora das listas: incluido so como cota de fundo curado"
"66125397000156","SAFRA INFRA CONCEITO PRÉ FIF INV EM INFRAESTRUTURA CLASSE DE INV EM INFRA RENDA FIXA RESP LIMITADA","","(fora das listas)",202605,140081346.65,26477.41,135952056.17,0,135978533.58,0,0,135978533.58,0,0,135978533.58,0.9707,"fundo caixa confirmado",,,,,1,alto,nao,sim,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"61521629000171","BTG PACTUAL SYNERGY EQUITY HEDGE FIFE PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO","","(fora das listas)",202605,274084745.27,0,94518283,39594710,0,134112993,151331687,134112993,0,0,134112993,0.4893,"nao classificado",,,,,1,medio,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | cotas confidenciais nao identificadas: R$ 151.331.687 (nao viram caixa)"
"46328987000179","XP CASH X FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,128760283.55,14799.19,68744928.98,60025290.76,128785018.93,0,0,128785018.93,0,0,128785018.93,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"45688636000106","XP CASH III FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,128760283.93,14797.37,68744928.98,60025290.76,128785017.11,0,0,128785017.11,0,0,128785017.11,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"45683352000127","XP CASH II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,128760284.28,14793.15,68744928.98,60025290.76,128785012.89,0,0,128785012.89,0,0,128785012.89,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"32319500000187","XP CASH VI FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,128760283.24,14791.32,68744928.98,60025290.76,128785011.06,0,0,128785011.06,0,0,128785011.06,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"45688718000150","XP CASH IV FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,128760283.14,14790.23,68744928.98,60025290.76,128785009.97,0,0,128785009.97,0,0,128785009.97,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"46098698000120","XP CASH V FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,128760282.26,14789.9,68744928.98,60025290.76,128785009.64,0,0,128785009.64,0,0,128785009.64,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"46328929000145","XP CASH IX FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,128760282.24,14789.6,68744928.98,60025290.76,128785009.34,0,0,128785009.34,0,0,128785009.34,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"46328752000187","XP CASH VIII FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,128760281.08,14788.87,68744928.98,60025290.76,128785008.61,0,0,128785008.61,0,0,128785008.61,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"46328680000178","XP CASH VII FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA SIMPLES - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,128760282.8,14786.41,68744928.98,60025290.76,128785006.15,0,0,128785006.15,0,0,128785006.15,1.0002,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"47212160000168","QUANTITAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CAPRI PREV FIFE RESP LIMITADA","","(fora das listas)",202605,155926752.59,499,106279859,13373331,0,119653689,4150259,119653689,0,0,119653689,0.7674,"candidato a fundo caixa",,,,,1,alto,nao,sim,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | cotas confidenciais nao identificadas: R$ 4.150.259 (nao viram caixa)"
"35927302000194","ARX SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI RESP LTDA","","(fora das listas)",202605,111905435.47,104.32,88130511.18,23299178.91,111429794.41,0,0,111429794.41,648132.79,0,112077927.2,1.0015,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"54934244000170","INTEGRAL LIQUIDEZ FIF RENDA FIXA REFERENCIADO DI LP CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,139910693.35,6391.13,84488663.45,8749509.3,93244563.88,0,0,93244563.88,0,0,93244563.88,0.6665,"nao classificado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"51196992000105","MONTE BRAVO SOBERANO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA","","(fora das listas)",202605,93123587.78,1577,92352198,0,0,92353775,1055387,92353775,0,0,92353775,0.9917,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | cotas confidenciais nao identificadas: R$ 1.055.387 (nao viram caixa)"
"12831360000114","SPX NIMITZ FEEDER FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,93903516.4,31243.85,0,0,31243.85,0,0,31243.85,90561486.68,0,90592730.53,0.9647,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"62354876000193","RIO BRAVO LIQUIDEZ FIF CLASSE DE INVESTIMENTO RENDA FIXA - RESP LIMITADA","","(fora das listas)",202605,106342866.26,1000,0,0,1000,0,0,1000,88495900.99,0,88496900.99,0.8322,"candidato a fundo caixa",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"33755721000160","TREND PÓS-FIXADO ADVISORY PREV FUNDO DE INVESTIMENTO EM COTAS RENDA FIXA RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,86921876.32,1372,0,0,1372,0,0,1372,86931980.42,0,86933352.42,1.0001,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"66198273000109","XP INSTITUCIONAL RF NEW FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESP LIMITADA","","(fora das listas)",202605,111921577.03,1000,84612201,1670609,0,86283810,0,86283810,507724.13,0,86791534.13,0.7755,"candidato a fundo caixa",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"20969330000105","UBS CONSENSO MULTIMANAGER FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,49851473.9,1000,0,0,1000,0,0,1000,83184930.51,0,83185930.51,1.6687,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | caixa indireto via fundo-caixa externo somado ao consolidado"
"33953056000110","V8 INSTITUCIONAL CLASSE DE INVESTIMENTO RENDA FIXA - RESP LIMITADA","","(fora das listas)",202605,97927727.99,2000,20413902,55999814,0,76415716,20691425,76415716,0,0,76415716,0.7803,"candidato a fundo caixa (instavel: caixa em 1 de 4 meses)",,,,,1,medio,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | cotas confidenciais nao identificadas: R$ 20.691.425 (nao viram caixa)"
"28152799000150","QI CASH LEGACY RENDA FIXA REFERENCIADO DI LONGO PRAZO FIF - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,1037361175.68,0,72575595,0,0,72575595,965667921,72575595,0,0,72575595,0.07,"nao classificado",,,,,1,medio,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | cotas confidenciais nao identificadas: R$ 965.667.921 (nao viram caixa)"
"12672120000114","DAYCOVAL ALOCAÇÃO DINÂMICA FUNDO DE INVESTIMENTO FINANCEIRO","","(fora das listas)",202605,65513064.95,1000,62959800.08,2652007.79,65612807.87,0,0,65612807.87,0,0,65612807.87,1.0015,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"36017273000196","SANTANDER CASH ORANGE CLASSE DE INVESTIMENTO RENDA FIXA  REFERENCIADO DI - RESP LIMITADA","","(fora das listas)",202605,65166467.03,12445.84,22564698.8,42596474.67,65173619.31,0,0,65173619.31,0,0,65173619.31,1.0001,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"09441708000152","CAPITÂNIA CASH FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA","","(fora das listas)",202605,64306020.7,21593.87,42277890.09,22097625.21,64397109.17,0,0,64397109.17,0,0,64397109.17,1.0014,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"12265822000183","DAYCOVAL IRFM 1 FUNDO DE INVESTIMENTO FINANCEIRO","","(fora das listas)",202605,57343046.43,778.91,56270439.84,1285097.92,57556316.67,0,0,57556316.67,0,0,57556316.67,1.0037,"fundo caixa confirmado",,,,,1,alto,nao,nao,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado"
"53096625000165","ASA LIQUIDEZ D0 CLASSE DE INVESTIMENTO RENDA FIXA - RESP LIMITADA","","(fora das listas)",202605,125145615.89,2000,42316308,9998261,0,52316569,61649755,52316569,0,0,52316569,0.418,"nao classificado",,,,,1,medio,nao,sim,nao,0,"fundo-caixa fora das listas: incluido so como cota de fundo curado | cotas confidenciais nao identificadas: R$ 61.649.755 (nao viram caixa)"
