Data,Ativo,Indexador,DurationAnos,VolMercado,PU_mid,Taxa_mid,RefSpread,Spread,SpreadFmt
2025-08-01,MULTB5,DI_SPREAD,4.46,4215,1053.8000,0.5951,CDI,0.5951,CDI +0.60%
2025-08-01,BKBR19,DI_SPREAD,0.67,155711,1045.0381,,,,
2025-08-01,USIMA0,DI_SPREAD,2.45,75847,1053.4283,1.4501,CDI,1.4501,CDI +1.45%
2025-08-01,HBSA12,,1.38,400872,999.6818,,,,
2025-08-01,APRB18,IPCA_SPREAD,3.02,13534,1230.3545,8.1250,B30,16,B30 +16bps
2025-08-04,BSA317,,2.23,5164129,1053.9039,0.7041,,,
2025-08-04,CTEE18,IPCA_SPREAD,2.21,49642,1272.8736,6.5950,B29,-131,B29 −131bps
2025-08-04,CCROB6,IPCA_SPREAD,5.44,52567,1168.1529,6.8364,B33,-95,B33 −95bps
2025-08-04,CSAN23,DI_SPREAD,2.87,575161,1085.2088,1.6300,CDI,1.63,CDI +1.63%
2025-08-04,CGOS16,IPCA_SPREAD,6.27,20239,1011.9420,7.3965,B35,3,B35 +3bps
2025-08-04,AEAB11,IPCA_SPREAD,7.43,15712,1122.2760,,,,
2025-08-04,CHSF13,IPCA_SPREAD,4.13,1600742,1038.7684,7.3615,B31,-52,B31 −52bps
2025-08-04,MRSAC1,IPCA_SPREAD,7.72,59704,1029.3792,7.5400,B37,17,B37 +17bps
2025-08-04,CSNAA4,IPCA_SPREAD,3.29,4101,1025.1785,8.3751,B30,50,B30 +50bps
2025-08-04,RIS424,IPCA_SPREAD,7.47,32465,1.0402,8.3816,B37,101,B37 +101bps
2025-08-04,HBSA11,IPCA_SPREAD,2.04,218405,1167.9405,,,,
2025-08-04,CSAN16,,2.01,147403,1038.0509,1.6500,,,
2025-08-04,VLIM15,IPCA_SPREAD,4.02,1522940,1020.7373,7.4748,B31,-41,B31 −41bps
2025-08-04,SUZBA0,IPCA_SPREAD,7.82,203544,1088.4719,6.5707,B37,-80,B37 −80bps
2025-08-04,JSMLA5,DI_SPREAD,2.65,94929,921.6439,6.5050,CDI,6.505,CDI +6.50%
2025-08-04,VALEC0,IPCA_SPREAD,8.77,35780,1084.2409,6.1951,B40,-96,B40 −96bps
2025-08-04,TAEEC2,IPCA_SPREAD,4.03,53378,1067.5645,7.7918,B31,-9,B31 −9bps
2025-08-04,CMGD19,,0.54,70728,520.0611,1.4750,,,
2025-08-04,ELET14,IPCA_SPREAD,3.54,2564004,1080.0355,7.2602,B30,-62,B30 −62bps
2025-08-04,SBSPF3,IPCA_SPREAD,8.16,50255619,1103.5490,6.9707,B37,-40,B37 −40bps
2025-08-04,RISP12,IPCA_SPREAD,4.02,2267542,10.3086,8.3986,B31,52,B31 +52bps
2025-08-04,AEGE16,DI_SPREAD,3.26,1015943,1106.6922,,,,
2025-08-04,TAEE17,IPCA_SPREAD,6.79,74211,1484.2185,7.2431,B35,-13,B35 −13bps
2025-08-04,RECV12,DI_SPREAD,2.19,20759919,1051.1352,0.9450,CDI,0.945,CDI +0.94%
2025-08-04,ALGTA5,DI_SPREAD,3.63,2014255,1007.1274,1.2000,CDI,1.2,CDI +1.20%
2025-08-04,EGIEA5,PREFIXADO,4.70,2774760,988.5144,13.2442,DI,-0.6558,DI −0.66%
2025-08-04,CGOS13,IPCA_SPREAD,3.19,96461,1108.7465,7.5365,B30,-34,B30 −34bps
2025-08-04,SBSPE3,IPCA_SPREAD,6.25,37589,1139.0671,6.5450,B35,-82,B35 −82bps
2025-08-04,KLBNA5,IPCA_SPREAD,8.24,14183,1013.1028,6.8191,B37,-55,B37 −55bps
2025-08-04,TRPLB7,IPCA_SPREAD,8.21,249718,1076.3699,6.4799,B37,-89,B37 −89bps
2025-08-04,ORIG21,PREFIXADO,4.20,151060,950.0601,15.8255,DI,1.9255,DI +1.93%
2025-08-04,CGEE13,IPCA_SPREAD,5.44,93006,1033.4030,8.6900,B33,90,B33 +90bps
2025-08-04,PETR28,IPCA_SPREAD,8.66,164619,1041.8931,6.3089,B40,-85,B40 −85bps
2025-08-04,IRJS15,IPCA_SPREAD,6.57,222169,1019.1239,,,,
2025-08-04,PETR38,IPCA_SPREAD,10.40,659612,1076.0384,6.2366,B45,-91,B45 −91bps
2025-08-04,TRPLA7,IPCA_SPREAD,9.37,342288,1063.0049,7.0434,B40,-12,B40 −12bps
2025-08-04,EGIEB5,IPCA_SPREAD,6.13,2934489,986.0513,7.1576,B35,-21,B35 −21bps
2025-08-04,SUZBC1,IPCA_SPREAD,6.96,579672,1009.8823,6.9951,B35,-37,B35 −37bps
2025-08-04,ERDVB4,IPCA_SPREAD,5.38,334622,1039.1982,7.5766,B33,-21,B33 −21bps
2025-08-04,EDPA11,IPCA_SPREAD,6.47,8545,1424.1862,7.3515,B35,-2,B35 −2bps
2025-08-04,ETBA12,IPCA_SPREAD,1.83,218391,1213.2817,7.7206,B28,-18,B28 −18bps
2025-08-04,ENGIA6,IPCA_SPREAD,1.56,683463,1135.3200,7.5255,B28,-37,B28 −37bps
2025-08-04,CPGT15,,0.08,148032,296.0645,9.8651,,,
2025-08-04,SUMI19,IPCA_SPREAD,3.97,1010252,1010.2515,9.8985,B31,202,B31 +202bps
2025-08-04,CMGDB0,IPCA_SPREAD,5.22,1042,1042.3333,7.0800,B33,-71,B33 −71bps
2025-08-04,NTEN11,IPCA_SPREAD,1.85,397032,1075.9666,12.8051,B28,491,B28 +491bps
2025-08-04,NTSD17,DI_SPREAD,1.66,76851394,1024.6852,0.5352,CDI,0.5352,CDI +0.54%
2025-08-04,QYAN11,DI_SPREAD,3.33,33627538,1041.1002,1.0002,CDI,1.0002,CDI +1.00%
2025-08-04,NTSD36,DI_SPREAD,4.04,55608895,1107.0853,0.9317,CDI,0.9317,CDI +0.93%
2025-08-04,PETR16,,0.31,49095,1402.7003,9.5450,,,
2025-08-04,EGIE19,,0.66,162148,672.8144,8.6676,,,
2025-08-04,PEJA22,IPCA_SPREAD,5.17,54238,1043.0428,7.5051,B32,-28,B32 −28bps
2025-08-04,ISAEB8,IPCA_SPREAD,4.85,123008,1069.6376,6.8900,B32,-90,B32 −90bps
2025-08-04,PETR18,IPCA_SPREAD,6.76,223546,1034.9337,6.0450,B35,-133,B35 −133bps
2025-08-04,PEJA12,PREFIXADO,2.47,98350,993.4316,13.2450,DI,-0.285,DI −0.28%
2025-08-04,TIET29,IPCA_SPREAD,1.48,10775,1346.8583,,,,
2025-08-04,VALEA0,IPCA_SPREAD,6.32,19289,1071.6281,6.2570,B35,-111,B35 −111bps
2025-08-04,ELTN37,IPCA_SPREAD,6.65,30816060,1003.7804,7.2293,B35,-14,B35 −14bps
2025-08-04,CERR18,IPCA_SPREAD,5.49,5194480,1013.5570,8.8840,B33,109,B33 +109bps
2025-08-04,VLIM27,IPCA_SPREAD,7.28,195184,1000.9432,7.2416,B37,-13,B37 −13bps
2025-08-04,ASAI18,DI_SPREAD,1.26,154051271,1027.0085,1.4537,CDI,1.4537,CDI +1.45%
2025-08-04,EKTRC0,IPCA_SPREAD,3.65,14867,1143.5847,7.8335,B30,-5,B30 −5bps
2025-08-04,ELPLB4,,0.54,1355,1354.7991,10.3750,,,
2025-08-04,CEMT19,,0.08,23741,484.5134,14.5951,,,
2025-08-04,RISP22,IPCA_SPREAD,7.59,18932,9.9017,8.5600,B37,119,B37 +119bps
2025-08-04,SABP12,IPCA_SPREAD,6.13,11954,1086.6954,,,,
2025-08-04,ENAT33,IPCA_SPREAD,5.24,25225,1008.9888,,,,
2025-08-04,RESA17,IPCA_SPREAD,2.53,333381,1111.2700,8.1055,B29,21,B29 +21bps
2025-08-04,VALEB0,IPCA_SPREAD,7.40,112423,1070.6926,6.3403,B37,-103,B37 −103bps
2025-08-04,ELET16,IPCA_SPREAD,6.12,10112503,1058.5683,7.1034,B35,-27,B35 −27bps
2025-08-04,RMSA12,IPCA_SPREAD,6.97,250026,1202.0463,,,,
2025-08-04,BARU11,IPCA_SPREAD,7.40,21464,1073.1940,,,,
2025-08-04,CEAD11,IPCA_SPREAD,1.92,363145,842.5640,8.6201,B28,72,B28 +72bps
2025-08-04,CMGDB1,IPCA_SPREAD,6.95,432662,1035.0774,7.1227,B35,-25,B35 −25bps
2025-08-04,ISAEA8,IPCA_SPREAD,5.10,1898517,1044.2888,7.3570,B32,-43,B32 −43bps
2025-08-04,TAEEC4,IPCA_SPREAD,7.77,48402,1029.8303,7.3557,B37,-1,B37 −1bps
2025-08-04,VERO44,IPCA_SPREAD,6.44,60221,1038.2903,,,,
2025-08-04,VALED1,IPCA_SPREAD,7.65,14966716,997.7811,7.0187,B37,-35,B37 −35bps
2025-08-04,ENMTA3,IPCA_SPREAD,1.15,268756,1292.0941,7.2551,B27,-288,B27 −288bps
2025-08-04,PETR26,IPCA_SPREAD,2.31,101094,1347.9209,6.2951,B29,-160,B29 −160bps
2025-08-04,GASP29,IPCA_SPREAD,6.86,30647,1094.5187,7.3951,B35,3,B35 +3bps
2025-08-04,ENEV39,IPCA_SPREAD,9.36,20625,1145.8157,7.4608,B40,30,B40 +30bps
2025-08-04,ENEVB0,IPCA_SPREAD,7.93,151056,1007.0386,7.6050,B37,24,B37 +24bps
2025-08-04,ENEV29,IPCA_SPREAD,7.08,109682,1130.7391,7.5781,B35,21,B35 +21bps
2025-08-04,ENEV16,IPCA_SPREAD,2.84,1216,1215.6069,7.8451,B29,-5,B29 −5bps
2025-08-04,ELTN27,IPCA_SPREAD,4.87,192254,1006.5665,7.2897,B32,-50,B32 −50bps
2025-08-04,BTGH18,DI_SPREAD,1.96,27910435,1032.1525,1.1744,CDI,1.1744,CDI +1.17%
2025-08-04,CSMGA5,,0.26,980407,157.3183,1.2289,,,
2025-08-04,AGRU12,,0.84,43070,861.3988,13.0070,,,
2025-08-04,CMIN22,IPCA_SPREAD,6.42,4041,1010.1482,8.8601,B35,149,B35 +149bps
2025-08-04,RISP24,IPCA_SPREAD,7.46,28681,1.0233,8.5936,B37,122,B37 +122bps
2025-08-04,ANET11,IPCA_SPREAD,2.53,28057,758.3016,10.0985,B29,220,B29 +220bps
2025-08-04,UHSM12,IPCA_SPREAD,6.64,38402,1097.1997,,,,
2025-08-04,ENEV18,IPCA_SPREAD,4.21,298010,1075.8487,7.7916,B31,-9,B31 −9bps
2025-08-04,ENMI21,IPCA_SPREAD,0.59,259066,698.2917,8.1350,B27,-200,B27 −200bps
2025-08-04,RECV21,PREFIXADO,4.04,2058,1029.0638,12.8350,DI,-0.945,DI −0.94%
2025-08-04,PEJA11,IPCA_SPREAD,2.94,144178,1172.1809,7.6451,B29,-25,B29 −25bps
2025-08-04,ETEN22,IPCA_SPREAD,2.90,196857,1261.9022,6.8250,B29,-107,B29 −107bps
2025-08-04,TPEN11,IPCA_SPREAD,1.61,363817,1129.8679,8.0985,B28,20,B28 +20bps
2025-08-04,CLAG13,IPCA_SPREAD,1.37,8335,1190.7161,8.8951,B28,100,B28 +100bps
2025-08-04,SNGOA2,DI_SPREAD,1.29,3269135,1015.8902,0.4278,CDI,0.4278,CDI +0.43%
2025-08-04,IOCHA3,DI_SPREAD,2.12,2129994,1064.9970,1.1507,CDI,1.1507,CDI +1.15%
2025-08-04,RISP14,IPCA_SPREAD,4.32,60,1.0250,8.7855,B31,91,B31 +91bps
2025-08-04,JSMLB5,IPCA_SPREAD,3.35,98197,1067.3590,,,,
2025-08-04,RIS412,IPCA_SPREAD,4.02,77776,10.1761,8.6882,B31,81,B31 +81bps
2025-08-04,TAEB15,,1.30,41390,827.8029,,,,
2025-08-04,RSAN44,IPCA_SPREAD,2.20,104133,1041.3329,8.4351,B28,54,B28 +54bps
2025-08-04,ASAIA1,DI_SPREAD,2.13,140479746,1059.1134,1.0896,CDI,1.0896,CDI +1.09%
2025-08-04,ENEV32,IPCA_SPREAD,1.65,117470,1319.8892,8.1554,B28,26,B28 +26bps
2025-08-04,RIS414,IPCA_SPREAD,4.32,40370,1.0643,7.9893,B31,11,B31 +11bps
2025-08-04,PLSB1A,IPCA_SPREAD,2.78,21791,1146.9037,8.2385,B29,34,B29 +34bps
2025-08-04,RUMOB3,IPCA_SPREAD,2.04,42991,1264.4315,8.0942,B28,19,B28 +19bps
2025-08-04,AEGPA7,,0.78,149275,1073.9230,1.7951,,,
2025-08-04,ARML14,DI_SPREAD,3.17,10004289,1069.0627,1.6807,CDI,1.6807,CDI +1.68%
2025-08-04,CSRN19,,0.49,27433,1371.6436,10.1650,,,
2025-08-04,ENAT23,PREFIXADO,3.04,21552,979.6273,,,,
2025-08-04,VERO34,,4.34,10260,1026.0141,15.1415,,,
2025-08-04,ENEV19,IPCA_SPREAD,4.21,135312,1127.6018,7.8536,B31,-3,B31 −3bps
2025-08-04,ELTN17,PREFIXADO,4.26,60853,1031.4119,12.6549,DI,-1.2451,DI −1.25%
2025-08-04,IGTAB0,DI_SPREAD,0.59,5420163,1088.1676,0.3686,CDI,0.3686,CDI +0.37%
2025-08-04,QUNT11,DI_SPREAD,3.11,5002387,1037.8396,0.8500,CDI,0.85,CDI +0.85%
2025-08-04,CGOS34,IPCA_SPREAD,5.88,97491,1059.6838,7.4940,B33,-30,B33 −30bps
2025-08-04,VBBR18,DI_SPREAD,3.32,5001845,1017.0487,0.9026,CDI,0.9026,CDI +0.90%
2025-08-04,HAPV18,DI_SPREAD,3.42,271742,1045.1627,1.0950,CDI,1.095,CDI +1.09%
2025-08-04,AESLA9,IPCA_SPREAD,5.97,20255539,988.0751,7.4401,B33,-35,B33 −35bps
2025-08-04,TAEEB8,IPCA_SPREAD,5.95,50089945,1001.7989,7.0485,B33,-74,B33 −74bps
2025-08-04,VALEC1,IPCA_SPREAD,6.61,39359832,996.0228,7.0423,B35,-33,B35 −33bps
2025-08-04,ISAEA9,IPCA_SPREAD,8.80,50166017,983.6474,6.9715,B40,-19,B40 −19bps
2025-08-04,EQPA18,IPCA_SPREAD,6.44,639226,1065.3762,7.4801,B35,11,B35 +11bps
2025-08-04,MVLVA1,DI_SPREAD,0.81,199746,983.9709,6.0031,CDI,6.0031,CDI +6.00%
2025-08-04,CPLDC0,IPCA_SPREAD,6.55,30058905,988.7798,7.2110,B35,-16,B35 −16bps
2025-08-04,MRSAB3,IPCA_SPREAD,8.60,20947153,972.4769,7.2394,B40,8,B40 +8bps
2025-08-04,ANHBB6,IPCA_SPREAD,6.64,8194067,993.2203,7.1775,B35,-19,B35 −19bps
2025-08-04,VBBR24,DI_SPREAD,3.04,68379,1139.6487,0.8963,CDI,0.8963,CDI +0.90%
2025-08-04,DESK16,,3.41,5156,1031.1091,1.2455,,,
2025-08-04,TEPA23,PREFIXADO,3.22,95057,1131.6343,16.2404,DI,2.3404,DI +2.34%
2025-08-04,CCLS21,,4.16,18997,999.8497,,,,
2025-08-04,UTPS22,IPCA_SPREAD,5.26,68808,1207.1559,7.9783,B33,19,B33 +19bps
2025-08-04,SBSPE9,IPCA_SPREAD,3.80,5691,1138.1871,,,,
2025-08-04,RUMOA5,IPCA_SPREAD,3.10,73949,1137.6776,7.5635,B30,-32,B30 −32bps
2025-08-04,CBRDB8,DI_SPREAD,1.94,105515,879.2881,11.3683,CDI,11.3683,CDI +11.37%
2025-08-04,ELET42,IPCA_SPREAD,1.65,115353,1341.3174,7.6495,B28,-25,B28 −25bps
2025-08-04,BRKMA6,DI_SPREAD,2.64,1472868,754.5431,14.0088,CDI,14.0088,CDI +14.01%
2025-08-04,SMFT29,,3.97,8572,1071.5392,0.9457,,,
2025-08-04,RUMOA6,IPCA_SPREAD,3.47,331248,1111.5695,7.9580,B30,8,B30 +8bps
2025-08-04,MTRJ19,,4.45,1209438,1209.4380,8.4064,,,
2025-08-04,CCLS11,IPCA_SPREAD,3.82,43323,1031.4928,,,,
2025-08-04,ASAI19,DI_SPREAD,1.78,4024096,1058.9726,1.0752,CDI,1.0752,CDI +1.08%
2025-08-04,BRKMA8,DI_SPREAD,2.99,1002874,742.8693,13.4718,CDI,13.4718,CDI +13.47%
2025-08-04,RSAN25,DI_SPREAD,1.96,65703,1059.7191,1.6969,CDI,1.6969,CDI +1.70%
2025-08-04,BRKMB8,DI_SPREAD,5.09,1001178,697.6851,13.2419,CDI,13.2419,CDI +13.24%
2025-08-04,TBSP22,DI_SPREAD,3.83,38908097,1004.8579,0.8460,CDI,0.846,CDI +0.85%
2025-08-04,YDUQA0,DI_SPREAD,1.83,6461410,1061.5098,0.7059,CDI,0.7059,CDI +0.71%
2025-08-04,TBSP12,DI_SPREAD,2.75,38908369,1004.7611,0.6965,CDI,0.6965,CDI +0.70%
2025-08-04,RADLA0,DI_SPREAD,3.65,73934305,1042.2090,0.6013,CDI,0.6013,CDI +0.60%
2025-08-04,CSMGA9,DI_SPREAD,3.15,4112585,1017.7148,0.6466,CDI,0.6466,CDI +0.65%
2025-08-04,ESCEB6,DI_SPREAD,3.79,31237828,1011.7843,0.6146,CDI,0.6146,CDI +0.61%
2025-08-04,SNGOA3,DI_SPREAD,1.87,3527964,1011.1677,0.5315,CDI,0.5315,CDI +0.53%
2025-08-04,NTSD18,DI_SPREAD,3.23,23868148,1033.5664,0.7077,CDI,0.7077,CDI +0.71%
2025-08-04,EGIED1,DI_SPREAD,1.56,11724630,1043.2094,0.5849,CDI,0.5849,CDI +0.58%
2025-08-04,GASC25,IPCA_SPREAD,7.97,442105,973.8003,7.3272,B37,-4,B37 −4bps
2025-08-04,RAIZ13,IPCA_SPREAD,6.38,19566443,988.2042,7.7983,B35,43,B35 +43bps
2025-08-04,ECRD14,IPCA_SPREAD,8.50,22330699,1116.5349,,,,
2025-08-04,CEROA3,PREFIXADO,4.05,10422493,1042.2493,13.2910,DI,-0.609,DI −0.61%
2025-08-04,GBSP11,,13.03,1745840,639.7360,,,,
2025-08-04,ALUP18,IPCA_SPREAD,5.67,253649,1014.5944,7.3170,B33,-47,B33 −47bps
2025-08-04,IRJS14,IPCA_SPREAD,6.78,40632,1195.0713,9.3993,B35,203,B35 +203bps
2025-08-04,RSAN16,IPCA_SPREAD,5.40,250390,1043.2922,7.5500,B33,-24,B33 −24bps
2025-08-04,LCAMD1,IPCA_SPREAD,3.49,1115,1115.4939,9.8751,B30,200,B30 +200bps
2025-08-04,STBP45,IPCA_SPREAD,8.04,47948,998.9180,,,,
2025-08-04,CSANB2,DI_SPREAD,2.52,409327,1023.3164,1.4635,CDI,1.4635,CDI +1.46%
2025-08-04,QUAT13,IPCA_SPREAD,3.59,19109,1124.0662,,,,
2025-08-04,RENTA5,DI_SPREAD,3.78,6741,1123.5745,1.2964,CDI,1.2964,CDI +1.30%
2025-08-04,USIM29,DI_SPREAD,2.33,7219,1031.2901,1.4155,CDI,1.4155,CDI +1.42%
2025-08-04,CSAN15,DI_SPREAD,1.48,5332,1066.4661,1.5447,CDI,1.5447,CDI +1.54%
2025-08-04,BTEL13,PREFIXADO,3.61,76304,1074.7061,13.9411,DI,0.0411,DI +0.04%
2025-08-04,BHSA11,IPCA_SPREAD,7.15,620737,1112.4314,,,,
2025-08-04,CEED14,,3.05,9149724,1039.7414,1.0318,,,
2025-08-04,MSGT33,IPCA_SPREAD,8.26,30650,1021.6623,,,,
2025-08-04,PALFA3,IPCA_SPREAD,5.06,4231,1057.7662,7.0894,B32,-70,B32 −70bps
2025-08-04,AMBP16,DI_SPREAD,2.61,63899,899.9796,10.3000,CDI,10.3,CDI +10.30%
2025-08-04,AEGPA0,,2.64,49091,1090.9140,14.6450,,,
2025-08-04,VAMO23,DI_SPREAD,2.87,201912,1004.5380,3.2872,CDI,3.2872,CDI +3.29%
2025-08-04,APRB18,IPCA_SPREAD,3.02,13540,1230.9283,8.1250,B30,25,B30 +25bps
2025-08-04,RIS422,IPCA_SPREAD,7.57,3668,9.9132,8.5450,B37,117,B37 +117bps
2025-08-04,LCAMC3,,1.19,24091,1047.4467,,,,
2025-08-04,ITPE13,IPCA_SPREAD,7.50,100134,1001.3370,8.6517,B37,128,B37 +128bps
2025-08-04,HARG11,IPCA_SPREAD,4.97,201012,1116.7324,7.9328,B32,14,B32 +14bps
2025-08-04,VEBMA8,DI_SPREAD,3.88,118573372,1034.4370,0.6826,CDI,0.6826,CDI +0.68%
2025-08-04,UNEG11,IPCA_SPREAD,6.61,1054,1054.2022,9.1750,B35,181,B35 +181bps
2025-08-04,MTRO12,DI_SPREAD,0.37,852566,517.9626,0.5954,CDI,0.5954,CDI +0.60%
2025-08-04,SBSPF9,IPCA_SPREAD,7.08,27240,1089.5828,,,,
2025-08-04,RSAN15,DI_SPREAD,0.33,1504034,1030.8666,2.1761,CDI,2.1761,CDI +2.18%
2025-08-05,LORTB2,DI_SPREAD,1.98,14208768,1044.7623,1.1950,CDI,1.195,CDI +1.19%
2025-08-05,CGASB1,IPCA_SPREAD,8.23,244876,1003.5896,7.0856,B37,-32,B37 −32bps
2025-08-05,MILS19,DI_SPREAD,2.02,164889808,1030.5613,0.8950,CDI,0.895,CDI +0.90%
2025-08-05,GBSP11,,13.03,638734,640.0143,,,,
2025-08-05,SBSPE9,IPCA_SPREAD,3.80,80132,1144.7419,,,,
2025-08-05,CERT11,IPCA_SPREAD,2.58,137235,1072.1457,7.7281,B29,-18,B29 −18bps
2025-08-05,MVLVA1,DI_SPREAD,0.81,4945,988.9832,5.6250,CDI,5.625,CDI +5.63%
2025-08-05,ENGIB1,DI_SPREAD,2.43,4021629,1069.5822,0.5409,CDI,0.5409,CDI +0.54%
2025-08-05,VAMO14,DI_SPREAD,1.02,627795,1037.6778,3.0517,CDI,3.0517,CDI +3.05%
2025-08-05,SBSPE3,IPCA_SPREAD,6.25,17027,1135.1104,6.6050,B35,-80,B35 −80bps
2025-08-05,CERR18,IPCA_SPREAD,5.49,380877,1023.8616,8.7117,B33,89,B33 +89bps
2025-08-05,TRPLB7,IPCA_SPREAD,8.21,660707,1035.5904,6.9526,B37,-46,B37 −46bps
2025-08-05,PETR28,IPCA_SPREAD,8.66,40292,1060.3288,6.1100,B40,-109,B40 −109bps
2025-08-05,PETR18,IPCA_SPREAD,6.76,129508,1036.0637,6.0351,B35,-137,B35 −137bps
2025-08-05,KLBNA5,IPCA_SPREAD,8.24,331456,1010.5358,6.8551,B37,-55,B37 −55bps
2025-08-05,EGIEA5,PREFIXADO,4.70,640540,1015.1193,12.7352,DI,-1.1548,DI −1.15%
2025-08-05,EGIEC1,PREFIXADO,2.26,70230,1132.7454,12.4780,DI,-1.032,DI −1.03%
2025-08-05,VERO13,IPCA_SPREAD,3.92,36714,1048.9727,,,,
2025-08-05,AEGPA3,,0.43,15167443,1070.3912,2.2000,,,
2025-08-05,DASAC0,,0.94,10072,10072.2833,128.2989,,,
2025-08-05,IRJS14,IPCA_SPREAD,6.78,263005,1195.4795,9.4003,B35,199,B35 +199bps
2025-08-05,JALL14,IPCA_SPREAD,3.58,53605,1072.0970,8.0950,B30,20,B30 +20bps
2025-08-05,CCROB6,IPCA_SPREAD,5.44,23413,1170.6658,6.8065,B33,-101,B33 −101bps
2025-08-05,TAEED2,IPCA_SPREAD,7.19,6298,1049.6655,7.3335,B35,-8,B35 −8bps
2025-08-05,RRRP13,IPCA_SPREAD,3.76,3066118,1108.9034,,,,
2025-08-05,SBSPD4,IPCA_SPREAD,1.85,46344,1252.5316,7.7650,B28,-14,B28 −14bps
2025-08-05,TIET39,IPCA_SPREAD,1.51,120712,1326.5003,,,,
2025-08-05,RSAN26,IPCA_SPREAD,7.62,10951,995.5136,8.4801,B37,107,B37 +107bps
2025-08-05,ENAT23,PREFIXADO,3.04,71453,978.8124,,,,
2025-08-05,EKTRC0,IPCA_SPREAD,3.65,1141,1141.3041,7.8936,B30,0,B30 +0bps
2025-08-05,PETR27,IPCA_SPREAD,6.73,71705,1138.1703,7.0323,B35,-38,B35 −38bps
2025-08-05,RISP14,IPCA_SPREAD,4.32,42726,1.0336,8.6164,B31,73,B31 +73bps
2025-08-05,CBAN12,IPCA_SPREAD,4.15,34659,1333.0231,8.0100,B31,12,B31 +12bps
2025-08-05,PETR38,IPCA_SPREAD,10.40,780078,1067.1385,6.3234,B45,-89,B45 −89bps
2025-08-05,SBSPF3,IPCA_SPREAD,8.16,854480,1112.6043,6.8821,B37,-53,B37 −53bps
2025-08-05,MGLUA0,DI_SPREAD,0.19,1781515,1039.3904,2.2566,CDI,2.2566,CDI +2.26%
2025-08-05,TEPA23,PREFIXADO,3.22,15814,1129.5684,16.3123,DI,2.4223,DI +2.42%
2025-08-05,VALEB1,IPCA_SPREAD,4.76,288857,1009.9891,6.9981,B32,-82,B32 −82bps
2025-08-05,VALEC0,IPCA_SPREAD,8.77,59452,1043.0147,6.6400,B40,-56,B40 −56bps
2025-08-05,SABP12,IPCA_SPREAD,6.13,23999,1090.8779,,,,
2025-08-05,ENEV19,IPCA_SPREAD,4.21,10214,1134.8717,7.7223,B31,-17,B31 −17bps
2025-08-05,FURN21,IPCA_SPREAD,1.64,534814,1279.4587,,,,
2025-08-05,RESA14,IPCA_SPREAD,3.00,273434,1248.5579,8.3391,B29,43,B29 +43bps
2025-08-05,EQUA11,IPCA_SPREAD,4.07,16270,1084.6802,7.4550,B31,-43,B31 −43bps
2025-08-05,RESA15,IPCA_SPREAD,3.40,11604,1289.3342,8.1550,B30,27,B30 +27bps
2025-08-05,CMIN11,IPCA_SPREAD,4.26,148736,1054.8684,8.6690,B31,78,B31 +78bps
2025-08-05,JALL11,IPCA_SPREAD,2.21,14640,1126.1643,8.0867,B29,18,B29 +18bps
2025-08-05,VIXL18,DI_SPREAD,2.31,10007188,1051.1752,1.1000,CDI,1.1,CDI +1.10%
2025-08-05,RUMOA2,IPCA_SPREAD,1.40,100865,1344.8688,8.0650,B28,16,B28 +16bps
2025-08-05,CESPA3,IPCA_SPREAD,5.37,128819,1014.3229,7.3650,B33,-46,B33 −46bps
2025-08-05,MRSAB2,IPCA_SPREAD,6.69,23665,1028.8922,7.1951,B35,-21,B35 −21bps
2025-08-05,PEJA23,IPCA_SPREAD,5.32,41405,1009.8676,7.8344,B33,1,B33 +1bps
2025-08-05,PEJA12,PREFIXADO,2.47,187329,996.4293,13.1451,DI,-0.3649,DI −0.36%
2025-08-05,MRSAC2,IPCA_SPREAD,8.13,101254,1033.2041,7.0701,B37,-34,B37 −34bps
2025-08-05,EGIEA0,IPCA_SPREAD,8.41,26442,1057.6781,7.3410,B40,14,B40 +14bps
2025-08-05,NEOE16,IPCA_SPREAD,1.76,11518,1279.7760,7.9650,B28,5,B28 +5bps
2025-08-05,ENGIB6,IPCA_SPREAD,3.98,15618,1115.5712,7.3950,B31,-49,B31 −49bps
2025-08-05,SUZBC1,IPCA_SPREAD,6.96,810618,1010.7459,6.9884,B35,-42,B35 −42bps
2025-08-05,ELTN37,IPCA_SPREAD,6.65,999,999.0942,7.3050,B35,-10,B35 −10bps
2025-08-05,ERDVC4,IPCA_SPREAD,7.82,1695279,1029.9388,7.7690,B37,36,B37 +36bps
2025-08-05,ISAEB8,IPCA_SPREAD,4.85,16114,1074.2573,6.8148,B32,-101,B32 −101bps
2025-08-05,ENEVB0,IPCA_SPREAD,7.93,153453,1023.0190,7.4100,B37,0,B37 +0bps
2025-08-05,CMGDB1,IPCA_SPREAD,6.95,9193648,1026.8791,7.2405,B35,-17,B35 −17bps
2025-08-05,VALEB0,IPCA_SPREAD,7.40,169826,1068.0874,6.3778,B37,-103,B37 −103bps
2025-08-05,IRJS15,IPCA_SPREAD,6.57,64530,1040.8076,,,,
2025-08-05,ELET14,IPCA_SPREAD,3.54,569216,1076.0231,7.3644,B30,-53,B30 −53bps
2025-08-05,CMGDB0,IPCA_SPREAD,5.22,131525,1035.6277,7.2050,B33,-61,B33 −61bps
2025-08-05,ELET16,IPCA_SPREAD,6.12,719469,1058.0425,7.1187,B35,-29,B35 −29bps
